ID,MSZoning,Street,Alley,LotArea,LotShape,LandContour,Utilities,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,CentralAir,Electrical,1stFlrSF,2ndFlrSF,TotFlrSF,LowQualFinSF,GrLivArea,Bath,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,Fence,MiscFeature,MiscVal,DaSold,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1542,RL,Pave,Pave,140,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1994,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,140,0,140,0,140,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,26,2,2021,Con,Normal,750000000
1543,RL,Pave,Pave,170,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1998,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,170,0,170,0,170,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,MnPrv,NA,0,1,11,2021,Con,Normal,850000000
1544,RL,Pave,Pave,120,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1999,2015,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,GdPrv,NA,0,3,2,2021,Con,Normal,750000000
1545,RL,Pave,Pave,160,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2000,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,160,0,160,0,160,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,18,6,2021,Con,Normal,750000000
1546,RL,Pave,Pave,164,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2004,2017,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,164,0,164,0,164,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,20,12,2021,Con,Normal,850000000
1547,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2003,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,8,11,2021,Con,Normal,750000000
1548,RL,Pave,Pave,112,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1995,2015,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,112,0,112,0,112,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,2,2,2021,Con,Normal,750000000
1549,RL,Pave,Pave,114,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1994,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,114,0,114,0,114,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,3,3,2021,Con,Normal,750000000
1550,RL,Pave,Pave,246,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2007,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,246,0,246,0,246,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,GdPrv,NA,0,20,11,2021,Con,Normal,850000000
1551,RL,Pave,Pave,230,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2005,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,230,0,230,0,230,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,MnPrv,NA,0,17,7,2021,Con,Normal,750000000
1552,RL,Pave,Pave,198,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,198,0,198,0,198,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,22,8,2021,Con,Normal,950000000
1553,RL,Pave,Pave,176,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,176,0,176,0,176,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,MnPrv,NA,0,25,3,2021,Con,Normal,850000000
1554,RL,Pave,Pave,184,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,184,0,184,0,184,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,GdPrv,NA,0,16,6,2021,Con,Normal,750000000
1555,RL,Pave,Pave,138,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,138,0,138,0,138,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,MnPrv,NA,0,11,4,2021,Con,Normal,750000000
1556,RL,Pave,Pave,148,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2019,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,148,0,148,0,148,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,MnPrv,NA,0,18,9,2021,Con,Normal,750000000
1557,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1954,2020,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,GdPrv,NA,0,5,8,2021,Con,Normal,850000000
1558,RL,Pave,Pave,220,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,220,0,220,0,220,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,MnPrv,NA,0,1,1,2021,Con,Normal,850000000
1559,RL,Pave,Pave,198,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1967,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,198,0,198,0,198,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,5,9,2021,Con,Normal,750000000
1560,RL,Pave,Pave,226,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2015,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,226,0,226,0,226,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,22,11,2021,Con,Normal,750000000
1561,RL,Pave,Pave,145,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1978,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,145,0,145,0,145,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,MnPrv,NA,0,10,9,2021,Con,Normal,850000000
1562,RL,Pave,Pave,149,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1978,2017,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,149,0,149,0,149,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,MnPrv,NA,0,10,7,2021,Con,Normal,750000000
1563,RL,Pave,Pave,115,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1989,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,115,0,115,0,115,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,MnPrv,NA,0,19,11,2021,Con,Normal,750000000
1564,RL,Pave,Pave,195,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1996,2015,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,195,0,195,0,195,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,28,6,2021,Con,Normal,850000000
1565,RL,Pave,Pave,231,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1994,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,231,0,231,0,231,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,2,6,2021,Con,Normal,750000000
1566,RL,Pave,Pave,233,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1992,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,233,0,233,0,233,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,27,11,2021,Con,Normal,750000000
1567,RL,Pave,Pave,254,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,2004,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,254,0,254,0,254,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,11,3,2021,Con,Normal,850000000
1568,RL,Pave,Pave,222,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1994,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,222,0,222,0,222,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,7,2,2021,Con,Normal,750000000
1569,RL,Pave,Pave,150,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1998,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,150,0,150,0,150,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,MnPrv,NA,0,14,8,2021,Con,Normal,750000000
1570,RL,Pave,Pave,150,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1999,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,150,0,150,0,150,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,14,6,2021,Con,Normal,950000000
1571,RL,Pave,Pave,150,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2000,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,150,0,150,0,150,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,5,10,2021,Con,Normal,750000000
1572,RL,Pave,Pave,150,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2004,2019,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,150,0,150,0,150,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,GdPrv,NA,0,28,3,2021,Con,Normal,950000000
1573,RL,Pave,Pave,150,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2003,2020,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,150,0,150,0,150,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,GdPrv,NA,0,28,8,2021,Con,Normal,750000000
1574,RL,Pave,Pave,150,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1995,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,150,0,150,0,150,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,GdPrv,NA,0,11,6,2021,Con,Normal,950000000
1575,RL,Pave,Pave,120,IR2,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1994,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,GdPrv,NA,0,15,8,2021,Con,Normal,850000000
1576,RL,Pave,Pave,120,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2007,2015,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,GdPrv,NA,0,14,8,2021,Con,Normal,750000000
1577,RL,Pave,Pave,120,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2005,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,GdPrv,NA,0,25,9,2021,Con,Normal,850000000
1578,RL,Pave,Pave,120,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2007,2017,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,GdPrv,NA,0,8,9,2021,Con,Normal,750000000
1579,RL,Pave,Pave,120,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2007,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,GdPrv,NA,0,15,5,2021,Con,Normal,750000000
1580,RL,Pave,Pave,120,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2009,2015,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,6,5,2021,Con,Normal,850000000
1581,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1989,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,GdPrv,NA,0,11,12,2021,Con,Normal,950000000
1582,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1996,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,9,7,2021,Con,Normal,750000000
1583,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1994,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,MnPrv,NA,0,11,2,2021,Con,Normal,850000000
1584,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1992,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,14,Gd,Gd,GdPrv,NA,0,11,12,2021,Con,Normal,750000000
1585,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,2004,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,27,5,2021,Con,Normal,850000000
1586,RL,Pave,Pave,176,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1994,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,176,0,176,0,176,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,4,8,2021,Con,Normal,750000000
1587,RL,Pave,Pave,176,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1998,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,176,0,176,0,176,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,2,7,2021,Con,Normal,850000000
1588,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,1999,2019,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,GdPrv,NA,0,21,9,2021,Con,Normal,750000000
1589,RL,Pave,Pave,140,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,2000,2020,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,140,0,140,0,140,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,26,8,2021,Con,Normal,750000000
1590,RL,Pave,Pave,120,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,7,7,2004,2016,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,120,0,120,0,120,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,28,8,2021,Con,Normal,750000000
1591,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2003,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,13,Gd,Gd,MnPrv,NA,0,22,11,2021,Con,Normal,950000000
1592,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1954,2015,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,GdPrv,NA,0,25,8,2021,Con,Normal,850000000
1593,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1954,2014,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,MnPrv,NA,0,1,2,2021,Con,Normal,750000000
1594,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,1954,2017,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,GdPrv,NA,0,9,9,2021,Con,Normal,750000000
1595,RL,Pave,Pave,144,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2007,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,144,0,144,0,144,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,Gd,Gd,MnPrv,NA,0,22,3,2021,Con,Normal,750000000
1596,RL,Pave,Pave,176,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2013,2013,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,176,0,176,0,176,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,MnPrv,NA,0,26,5,2021,Con,Normal,850000000
1597,RL,Pave,Pave,176,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2009,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,176,0,176,0,176,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,GdPrv,NA,0,25,10,2021,Con,Normal,950000000
1598,RL,Pave,Pave,140,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,8,8,2007,2018,Gable,ClyTile,BrkComm,NA,Gd,Gd,BrkTil,N,SBrkr,140,0,140,0,140,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,Gd,Gd,MnPrv,NA,0,2,8,2021,Con,Normal,850000000
1599,RL,Pave,Pave,140,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,6,6,2007,2018,Gable,ClyTile,BrkComm,NA,TA,TA,BrkTil,N,SBrkr,140,0,140,0,140,1,3,1,Gd,4,Min1,Attchd,Fin,1,15,TA,TA,MnPrv,NA,0,12,5,2021,Con,Normal,750000000
1600,RL,Pave,Pave,140,IR1,Lvl,AllPub,Gtl,SMG,Feedr,Norm,1,6,6,2013,2013,Gable,ClyTile,BrkComm,NA,TA,TA,BrkTil,N,SBrkr,140,0,140,0,140,1,3,1,Gd,4,Min1,Attchd,Fin,1,12,TA,TA,MnPrv,NA,0,10,6,2021,Con,Normal,750000000
1601,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,7,10,2014,2018,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,SBrkr,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,5,6,2020,Con,Normal,3000000000
1602,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,8,7,2016,2020,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,FuseA,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,14,9,2020,Con,Normal,3000000000
1603,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,9,8,2015,2018,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,SBrkr,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,20,7,2022,Con,Normal,3000000000
1604,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,10,10,2013,2019,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,FuseA,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,12,2,2022,Con,Normal,3000000000
1605,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,10,10,2015,2018,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,SBrkr,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,16,5,2020,Con,Normal,3000000000
1606,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,8,8,2016,2018,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,FuseA,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,9,2,2020,Con,Normal,3000000000
1607,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,10,7,2016,2019,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,SBrkr,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,20,5,2021,Con,Normal,3000000000
1608,C,Pave,NA,334,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,1,9,8,2016,2020,Flat,ClyTile,Wd,NA,Ex,Gd,PConc,N,FuseA,314,0,314,0,314,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,25,12,2022,Con,Normal,3000000000
1609,C,Pave,NA,351,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,8,10,2013,2020,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,SBrkr,165.5,165.5,331,0,331,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,5,11,2022,Con,Normal,13488000000
1610,C,Pave,NA,351,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,8,8,2016,2018,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,FuseA,165.5,165.5,331,0,331,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,6,10,2022,Con,Normal,13488000000
1611,C,Pave,NA,351,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,8,8,2016,2020,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,SBrkr,165.5,165.5,331,0,331,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,25,9,2021,Con,Normal,13488000000
1612,C,Pave,NA,351,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,8,8,2013,2020,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,FuseA,165.5,165.5,331,0,331,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,20,12,2022,Con,Normal,13488000000
1613,C,Pave,NA,351,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,9,8,2015,2019,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,SBrkr,165.5,165.5,331,0,331,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,17,11,2021,Con,Normal,13488000000
1614,C,Pave,NA,351,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,9,10,2013,2018,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,FuseA,165.5,165.5,331,0,331,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,25,5,2020,Con,Normal,13488000000
1615,C,Pave,NA,351,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,10,10,2015,2020,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,SBrkr,165.5,165.5,331,0,331,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,17,1,2020,Con,Normal,13488000000
1616,C,Pave,NA,300,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,7,9,2016,2019,Flat,ClyTile,Stucco,NA,Ex,TA,PConc,N,FuseA,140,140,280,0,280,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,25,5,2021,Con,Normal,2400000000
1617,C,Pave,NA,300,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,8,10,2016,2020,Flat,ClyTile,PreCast,NA,Gd,TA,PConc,N,SBrkr,140,140,280,0,280,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,10,12,2020,Con,Normal,2400000000
1618,C,Pave,NA,300,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,10,10,2016,2020,Flat,ClyTile,PreCast,NA,Gd,TA,PConc,N,FuseA,140,140,280,0,280,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,18,1,2021,Con,Normal,2400000000
1619,C,Pave,NA,300,Reg,Lvl,ELO,Gtl,BKS,Feedr,Norm,2,7,10,2013,2019,Flat,ClyTile,PreCast,NA,Gd,TA,PConc,N,SBrkr,140,140,280,0,280,1,0,0,NA,0,Typ,NA,NA,0,0,NA,NA,NA,NA,0,21,5,2020,Con,Normal,2400000000
